id,category,dimension,sentence,emotion
5214,彩电,服务,售后态度很好,好评
5215,彩电,服务,售后也很热心,好评
5216,彩电,服务,售后很热心,好评
5217,彩电,服务,售后服务非常棒,好评
5218,彩电,服务,苏宁服务的态度还是很好的,好评
5219,彩电,服务,售后非常不错,好评
5220,彩电,服务,美的售后非常不错,好评
5221,彩电,服务,售后跟踪服务到位,好评
5222,彩电,服务,跟踪服务到位,好评
5223,彩电,服务,服务业好,好评
5224,彩电,服务,售后人员服务非常好,好评
5225,彩电,服务,售后服务相当不错,好评
5226,彩电,服务,服务人员也好,好评
5227,彩电,服务,售后态度不错,好评
5228,彩电,服务,售后服务人员态度特别好,好评
5229,彩电,服务,海尔售后安装态度也好,好评
5230,彩电,服务,卖家售后服务热情,好评
5231,彩电,服务,售后更是贴心,好评
5232,彩电,服务,售后红红很细心回答问题,好评
5233,彩电,服务,服务到家很不错,好评
5234,彩电,服务,服务态度都特别好,好评
5235,彩电,服务,售后客服态度十分好,好评
5236,彩电,服务,售后很耐心,好评
5237,彩电,服务,售后也热情,好评
5238,彩电,服务,服务好东西好,好评
5239,彩电,服务,售后特别好,好评
5240,彩电,服务,苏宁全程服务态度都很好,好评
5241,彩电,服务,售后服务人员很好,好评
5242,彩电,服务,售后服务态度很周到,好评
5243,彩电,服务,服务热心周到,好评
5244,彩电,服务,安装师傅很专业,好评
5245,彩电,服务,售后师傅很专业,好评
5246,彩电,服务,安装专业,好评
5247,彩电,服务,安装师傅周到耐心专业,好评
5248,彩电,服务,安装师傅也很专业,好评
5249,彩电,服务,安装师傅很专业,好评
5250,彩电,服务,安装很专业,好评
5251,彩电,服务,安装到位,好评
5252,彩电,服务,安装师傅专业,好评
5253,彩电,服务,安装师傅很专业,好评
5254,彩电,服务,安装规范,好评
5255,彩电,服务,售后安装的师傅也专业,好评
5256,彩电,服务,安装的也很好,好评
5257,彩电,服务,安装人员很专业,好评
5258,彩电,服务,技术人员专业,好评
5259,彩电,服务,安装师傅也专业,好评
5260,彩电,服务,安装师傅也专业,好评
5261,彩电,服务,安装王师傅技术很好,好评
5262,彩电,服务,送货和安装都很到位,好评
5263,彩电,服务,袁师傅的技术一流快,好评
5264,彩电,服务,安装时专业,好评
5265,彩电,服务,安装很快且专业,好评
5266,彩电,服务,安装师傅装的挺好的,好评
5267,彩电,服务,安装也很到位,好评
5268,彩电,服务,安装很好,好评
5269,彩电,服务,安装的也很好,好评
5270,彩电,服务,安装很到位,好评
5271,彩电,服务,年三十安装到位,好评
5272,彩电,服务,热水器安装很好,好评
5273,彩电,服务,安装师傅很给力哦,好评
5274,彩电,服务,按装工服务也很好,好评
5275,彩电,服务,安装师傅更是非常好,好评
5276,彩电,服务,安装师傅也非常到位,好评
5277,彩电,服务,安装很专业,好评
5278,彩电,服务,安装工人安装细致,好评
5279,彩电,服务,安装的师傅也很专业,好评
5280,彩电,服务,安装师傅很专业,好评
5281,彩电,服务,安装师傅很专业也很到位,好评
5282,彩电,服务,安装师傅很专业很负责,好评
5283,彩电,服务,"安装的师傅很认真,专业",好评
5284,彩电,服务,安装师傅技术很好,好评
5285,彩电,服务,安装的也很好,好评
5286,彩电,服务,安装人员不怎么专业,好评
5287,彩电,服务,安装师傅也挺专业,好评
5288,彩电,服务,安装工人也很专业,好评
5289,彩电,服务,找师傅安装的不错,好评
5290,彩电,服务,师傅技术特棒专业,好评
5291,彩电,服务,安装的不错,好评
5292,彩电,服务,安装的挺好,好评
5293,彩电,服务,上门安装的师傅很专业,好评
5294,彩电,服务,师傅很专业负责,好评
5295,彩电,服务,安装很好,好评
5296,彩电,服务,安装师傅给安装的很到位,好评
5297,彩电,服务,安装也挺到位的,好评
5298,彩电,服务,安装师傅专业速度服务好,好评
5299,彩电,服务,安装人员业务熟练,好评
5300,彩电,服务,安装的很好,好评
5301,彩电,服务,安装师傅手艺精湛,好评
5302,彩电,服务,海尔的安装工作人员也非常专业,好评
5303,彩电,服务,安装年轻师傅手脚麻利,好评
5304,彩电,服务,安装非常专业,好评
5305,彩电,服务,安装很顺利也很高效,好评
5306,彩电,服务,美的安装也挺到位,好评
5307,彩电,服务,所幸的是安装师傅手艺不错,好评
5308,彩电,服务,安装的非常好又快,好评
5309,彩电,服务,安装师傅真的挺专业的,好评
5310,彩电,服务,安装人员技术好,好评
5311,彩电,服务,安装师傅也很专业,好评
5312,彩电,服务,安装的也很到位,好评
5313,彩电,服务,安装一流,好评
5314,彩电,服务,安装的也很到位,好评
5315,彩电,服务,安装的师傅也特别专业,好评
5316,彩电,服务,安装师傅非常专业,好评
5317,彩电,服务,专业度高,好评
5318,彩电,服务,师傅蛮专业的,好评
5319,彩电,服务,师傅技术不错,好评
5320,彩电,服务,安装师傅敬业专业耐心细致周到,好评
5321,彩电,服务,安装师傅很专业很好,好评
5322,彩电,服务,上门安装的师傅也很专业规范,好评
5323,彩电,服务,安装师傅也很迅速和专业,好评
5324,彩电,服务,师傅也还算细心装的挺好的,好评
5325,彩电,服务,安装神马的也很专业,好评
5326,彩电,服务,安装的不错,好评
5327,彩电,服务,安装师傅非常专业并且细心,好评
5328,彩电,服务,满专业的安装,好评
5329,彩电,服务,熟练的技巧帮我把地线问题线路也安装的很好,好评
5330,彩电,服务,安装师傅技术好,好评
5331,彩电,服务,安装的很到位,好评
5332,彩电,服务,技术娴熟,好评
5333,彩电,服务,安装师傅非常专业及敬业,好评
5334,彩电,服务,安装师傅技术娴熟,好评
5335,彩电,服务,安装也到位,好评
5336,彩电,服务,安装师傅很麻利,好评
5337,彩电,服务,工人安装也到位,好评
5338,彩电,服务,安装师傅安装的很好,好评
5339,彩电,服务,安装的挺好的,好评
5340,彩电,服务,安装师傅挺专业,好评
5341,彩电,服务,师傅很专业,好评
5342,彩电,服务,安装师傅服务到位,好评
5343,彩电,服务,安装人员技术专业,好评
5344,彩电,服务,安装服务做的很到位,好评
5345,彩电,服务,安装师傅专业热情,好评
5346,彩电,服务,按装到位,好评
5347,彩电,服务,安装工人非常专业,好评
5348,彩电,服务,安装师傅各项职责都很到位,好评
5349,彩电,服务,安装师傅服务好手艺精,好评
5350,彩电,服务,上门安装服务很到位,好评
5351,彩电,服务,师傅技术也好,好评
5352,彩电,服务,师傅手艺不错,好评
5353,彩电,服务,安装人员也很专业,好评
5354,彩电,服务,师傅安装专业,好评
5355,彩电,服务,上门安装的师傅技术娴熟,好评
5356,彩电,服务,安装师傅超专业,好评
5357,彩电,服务,安装这块非常棒,好评
5358,彩电,服务,安装师傅安装的好,好评
5359,彩电,服务,安装人员非常专业,好评
5360,彩电,服务,安装服务也非常好,好评
5361,彩电,服务,师傅上门安装专业,好评
5362,彩电,服务,安装小弟也很专业,好评
5363,彩电,服务,美的安装也很专业,好评
5364,彩电,服务,安装师傅工作专业,好评
5365,彩电,服务,安装很细心也很专业,好评
5366,彩电,服务,安装也很好,好评
5367,彩电,服务,特专业,好评
5368,彩电,服务,上门安装专业,好评
5369,彩电,服务,安装师傅技术熟练,好评
5370,彩电,服务,安装易师傅技术也好,好评
5371,彩电,服务,安装师傅业务熟练,好评
5372,彩电,服务,对安装质量要求很满意,好评
5373,彩电,服务,安装人员很专业很快,好评
5374,彩电,服务,这90后的安装师傅做得挺到位,好评
5375,彩电,服务,专业技能很棒,好评
5376,彩电,服务,安装师傅也很到位,好评
5377,彩电,服务,热水器安装到位,好评
5378,彩电,服务,安装师傅也热情专业,好评
5379,彩电,服务,安装工人十分专业,好评
5380,彩电,服务,海尔安装人员很专业,好评
5381,彩电,服务,安装细致到位,好评
5382,彩电,服务,安装也很敬业,好评
5383,彩电,服务,上门安装的师傅也很靠谱很专业,好评
5384,彩电,服务,安装师傅很认真,好评
5385,彩电,服务,上门师傅很专业,好评
5386,彩电,服务,安装师傅技术一流,好评
5387,彩电,服务,"安装,设计位置十分专业",好评
5388,彩电,服务,上门的师傅很专业,好评
5389,彩电,服务,安装迅速专业,好评
5390,彩电,服务,上门安装也到位,好评
5391,彩电,服务,师傅安装到位,好评
5392,彩电,服务,安装师傅很专业也很周到,好评
5393,彩电,服务,安装师傅很给力,好评
5394,彩电,服务,安装的师傅服务态度和技术都蛮专业的,好评
5395,彩电,服务,安装师傅服务超级到位,好评
5396,彩电,服务,安装师傅技艺娴熟,好评
5397,彩电,服务,安装师傅非常负责,好评
5398,彩电,服务,安装师傅讲解很到位,好评
5399,彩电,服务,技术高,好评
5400,彩电,服务,安装师傅很到位,好评
5401,彩电,服务,安装很完美,好评
5402,彩电,服务,干净利落,好评
5403,彩电,服务,安装售后也很专业贴心,好评
5404,彩电,服务,安装操作非常规范,好评
5405,彩电,服务,安装的师傅服务也很到位的,好评
5406,彩电,服务,很快就搞定了,好评
5407,彩电,服务,安装师傅非常专业,好评
5408,彩电,服务,技术娴熟,好评
5409,彩电,服务,安装师傅非常尽心尽责,好评
5410,彩电,服务,安装师傅还是很耐心的来了一次又一次,好评
5411,彩电,服务,按完效果很好看,好评
5412,彩电,服务,安装师傅很到位,好评
5413,彩电,服务,安装专业,好评
5414,彩电,服务,"安装师傅很给力,非常专业",好评
5415,彩电,服务,按装师傅特专业,好评
5416,彩电,服务,安装师傅非常棒,好评
5417,彩电,服务,安装人员非常专业,好评
5418,彩电,服务,安装也专业,好评
5419,彩电,服务,安装师傅非常负责任,好评
5420,彩电,服务,安装很好,好评
5421,彩电,服务,真的非常的专业,好评
5422,彩电,服务,专业安装师傅,好评
5423,彩电,服务,安装也到位,好评
5424,彩电,服务,安装师傅也非常好,好评
5425,彩电,服务,安装师傅也很到位,好评
5426,彩电,服务,"安装师傅很快就安好了,非常专业",好评
5427,彩电,服务,安装也很规范,好评
5428,彩电,服务,安装很好,好评
5429,彩电,服务,上门安装服务到位,好评
5430,彩电,服务,安装不错,好评
5431,彩电,服务,安装的很美观,好评
5432,彩电,服务,严格按公司规范操作,好评
5433,彩电,服务,认真的清理施工现场,好评
5434,彩电,服务,耐心解释产品使用说明,好评
5435,彩电,服务,安装的师傅也很专业,好评
5436,彩电,服务,师傅服务到位,好评
5437,彩电,服务,业务能力强,好评
5438,彩电,服务,安装师傅点赞安装很专业,好评
5439,彩电,服务,安装既要美观又不让我花冤枉钱,好评
5440,彩电,服务,师傅服务到位,好评
5441,彩电,服务,安装规范,好评
5442,彩电,服务,安装师傅负责,好评
5443,彩电,服务,安装非常专业,好评
5444,彩电,服务,安装的效果不错,好评
5445,彩电,服务,安装的师傅一看就知道很专业,好评
5446,彩电,服务,安装的师傅服务也很正规,好评
5447,彩电,服务,安装师傅非常尽心尽责,好评
5448,彩电,服务,按完效果很好看,好评
5449,彩电,服务,安装师傅很棒一人安装,好评
5450,彩电,服务,安装师傅手艺好,好评
5451,彩电,服务,安装师傅很快就给装好,好评
5452,彩电,服务,安装师傅也很靠谱,好评
5453,彩电,服务,安装师傅很靠谱,好评
5454,彩电,服务,安装细致周到,好评
5455,彩电,服务,程序动作标准规范,好评
5456,彩电,服务,安装师傅还把墙上的粉尘都清理了,好评
5457,彩电,服务,安_的_傅__用心,好评
5458,彩电,服务,安装师傅很是迅速啊,好评
5459,彩电,服务,安装细致,好评
5460,彩电,服务,安装师傅装的很熟练,好评
5461,彩电,服务,安装师傅也很靠谱,好评
5462,彩电,服务,安装细致,好评
5463,彩电,服务,手法__熟_,好评
