sentence_id,category,dimension,sentence,emotion
9106,ฒสต็,ฒ๚ฦท,ำะาปตใตใตฤะก่ฆดร,ึะฦภ
9107,ฒสต็,ฒ๚ฦท,อโนÛาปฐใดฟบฺฑ฿ฟ๒ฒปสวบÜฦฏมม,ึะฦภ
9108,ฒสต็,ฒ๚ฦท,อโนÛื๖นคาปฐใ,ึะฦภ
9109,ฒสต็,ฒ๚ฦท,ีโฬจตฤอโนÛบอษซฒสถผสวื๎ฤัฟดตฤ,ฒ๎ฦภ
9110,ฒสต็,ฒ๚ฦท,อโนÛำะตใะกปจฑ฿ฒปำฐฯ์นÛฟดาฒพอหใมห,ึะฦภ
9111,ฒสต็,ฒ๚ฦท,อโนÛฟดืลพอมฎผÛ,ฒ๎ฦภ
9112,ฒสต็,ฒ๚ฦท,อโนÛฟดืลพอมฎผÛ,ฒ๎ฦภ
9113,ฒสต็,ฒ๚ฦท,อโนÛฟดืลพอมฎผÛ,ฒ๎ฦภ
9114,ฒสต็,ฒ๚ฦท,อโนÛฟดืลพอมฎผÛ,ฒ๎ฦภ
9115,ฒสต็,ฒ๚ฦท,อโนÛฟดืลพอมฎผÛ,ฒ๎ฦภ
9116,ฒสต็,ฒ๚ฦท,พอสวาฃฟุฦ๗อโนÛฬซยไบ๓มห,ฒ๎ฦภ
9117,ฒสต็,ฒ๚ฦท,ฒ๚ฦทำะตใอโนÛะกฮสฬโ,ึะฦภ
9118,ฒสต็,ฒ๚ฦท,ฒ๚ฦทำะตใอโนÛะกฮสฬโ,ึะฦภ
9119,ฒสต็,ฒ๚ฦท,ฒ๚ฦทำะตใอโนÛะกฮสฬโ,ึะฦภ
9120,ฒสต็,ฒ๚ฦท,พอสวาฃฟุฦ๗อโนÛฬซยไบ๓มห,ฒ๎ฦภ
9121,ฒสต็,ฒ๚ฦท,พอสวาฃฟุฦ๗อโนÛฬซยไบ๓มห,ฒ๎ฦภ
9122,ฒสต็,ฒ๚ฦท,พอสวาฃฟุฦ๗อโนÛฬซยไบ๓มห,ฒ๎ฦภ
9123,ฒสต็,ฒ๚ฦท,ฒ๚ฦทำะตใอโนÛะกฮสฬโ,ึะฦภ
9124,ฒสต็,ฒ๚ฦท,อโนÛฟษฤÜฒปสวบÜย๚าโ,ึะฦภ
9125,ฒสต็,ฒ๚ฦท,พอสวาฃฟุฦ๗อโนÛฬซยไบ๓มห,ฒ๎ฦภ
9126,ฒสต็,ฒ๚ฦท,ฒ๚ฦทำะตใอโนÛะกฮสฬโ,ึะฦภ
9127,ฒสต็,ฒ๚ฦท,อโนÛื๖นคำะดýฬแธ฿,ึะฦภ
9128,ฒสต็,ฒ๚ฦท,อโนÛื๖นคดึฒฺ,ฒ๎ฦภ
9129,ฒสต็,ฒ๚ฦท,ฯฃอ๛ึสมฟบอหüตฤอโนÛาปั๙ลฃฑฦ,ฒ๎ฦภ
9130,ฒสต็,ฒ๚ฦท,ัีษซำะตใฐื,ึะฦภ
9131,ฒสต็,ฒ๚ฦท,อโนÛำะตใะกฮสฬโ,ึะฦภ
9132,ฒสต็,ฒ๚ฦท,อโนÛำะตใะกฮสฬโ,ึะฦภ
9133,ฒสต็,ฒ๚ฦท,อโนÛฒ๎ฦภ,ฒ๎ฦภ
9134,ฒสต็,ฒ๚ฦท,อโนÛำะตใะกฮสฬโ,ึะฦภ
9135,ฒสต็,ฒ๚ฦท,อโนÛำะตใะกฮสฬโ,ึะฦภ
9136,ฒสต็,ฒ๚ฦท,อโนÛหไศปบ๑มหะฉ,ึะฦภ
9137,ฒสต็,ฒ๚ฦท,อโนÛฒปสวบÜฦฏมม,ึะฦภ
9138,ฒสต็,ฒ๚ฦท,ัีษซำะตใฐื,ึะฦภ
9139,ฒสต็,ฒ๚ฦท,อโนÛื๖นคดึฒฺ,ฒ๎ฦภ
9140,ฒสต็,ฒ๚ฦท,อโนÛณ๓,ฒ๎ฦภ
9141,ฒสต็,ฒ๚ฦท,อโนÛฒปสวบÜฦฏมม,ึะฦภ
9142,ฒสต็,ฒ๚ฦท,อโนÛฑศMIผฐบฯืสลฦืำฒ๎ตใ,ึะฦภ
9143,ฒสต็,ฒ๚ฦท,อโนÛฑศMIผฐบฯืสลฦืำฒ๎ตใ,ึะฦภ
9144,ฒสต็,ฒ๚ฦท,อโนÛฒปนปสฑษะ,ฒ๎ฦภ
9145,ฒสต็,ฒ๚ฦท,อโนÛฒปบรฟด,ฒ๎ฦภ
9146,ฒสต็,ฒ๚ฦท,ต็สำป๚ฑ฿ิตำะฒปร๗ิญา๒ตฤบฺษซำกืำ,ฒ๎ฦภ
9147,ฒสต็,ฒ๚ฦท,อโนÛปนสววๅฮ๚ถศถผฒปธานงฮฌ,ฒ๎ฦภ
9148,ฒสต็,ฒ๚ฦท,อโนÛปนสววๅฮ๚ถศถผฒปธานงฮฌ,ฒ๎ฦภ
9149,ฒสต็,ฒ๚ฦท,อโนÛปนสววๅฮ๚ถศถผฒปธานงฮฌ,ฒ๎ฦภ
9150,ฒสต็,ฒ๚ฦท,อโนÛภดฟดฒปหใษ่ผฦบรฟด,ฒ๎ฦภ
9151,ฒสต็,ฒ๚ฦท,อโนÛภดฟดฒปหใษ่ผฦบรฟด,ฒ๎ฦภ
9152,ฒสต็,ฒ๚ฦท,อโนÛฒปสวฬซบรฟด,ึะฦภ
9153,ฒสต็,ฒ๚ฦท,อโนÛฒปสวฬซบรฟด,ึะฦภ
9154,ฒสต็,ฒ๚ฦท,อโนÛปนสววๅฮ๚ถศถผฒปธานงฮฌ,ฒ๎ฦภ
9155,ฒสต็,ฒ๚ฦท,อโนÛื๖นคดึฒฺ,ฒ๎ฦภ
9156,ฒสต็,ฒ๚ฦท,อโนÛฟดืลฒปสวบÜบร,ึะฦภ
9157,ฒสต็,ฒ๚ฦท,อโนÛื๖นคดึฒฺ,ฒ๎ฦภ
9158,ฒสต็,ฒ๚ฦท,อโนÛื๖นคดึฒฺ,ฒ๎ฦภ
9159,ฒสต็,ฒ๚ฦท,อโนÛื๖นคดึฒฺ,ฒ๎ฦภ
9160,ฒสต็,ฒ๚ฦท,อโนÛื๖นคดึฒฺ,ฒ๎ฦภ
9161,ฒสต็,ฒ๚ฦท,อโนÛำะตใศฑฯÝตซฒปำฐฯ์ึสมฟ,ึะฦภ
9162,ฒสต็,ฒ๚ฦท,อโนÛฐüืฐำะตใพษ,ึะฦภ
9163,ฒสต็,ฒ๚ฦท,อโนÛฐüืฐำะตใพษ,ึะฦภ
9164,ฒสต็,ฒ๚ฦท,อโนÛื๖นคาปฐใ,ึะฦภ
9165,ฒสต็,ฒ๚ฦท,อโนÛื๖นคาปฐใ,ึะฦภ
9166,ฒสต็,ฒ๚ฦท,อโนÛื๖นคาปฐใ,ึะฦภ
9167,ฒสต็,ฒ๚ฦท,ำะาปตใตใตฤะก่ฆดร,ึะฦภ
9168,ฒสต็,ฒ๚ฦท,ำะาปตใตใตฤะก่ฆดร,ึะฦภ
9169,ฒสต็,ฒ๚ฦท,ำะาปตใตใตฤะก่ฆดร,ึะฦภ
9170,ฒสต็,ฒ๚ฦท,อโนÛื๖นคำะดýฬแธ฿,ึะฦภ
9171,ฒสต็,ฒ๚ฦท,ำะาปตใตใตฤะก่ฆดร,ึะฦภ
9172,ฒสต็,ฒ๚ฦท,ำะาปตใตใตฤะก่ฆดร,ึะฦภ
9173,ฒสต็,ฒ๚ฦท,ำะาปตใตใตฤะก่ฆดร,ึะฦภ
9174,ฒสต็,ฒ๚ฦท,อโนÛาปฐใดฟบฺฑ฿ฟ๒ฒปสวบÜฦฏมม,ึะฦภ
9175,ฒสต็,ฒ๚ฦท,อโนÛื๖นคาปฐใ,ึะฦภ
9176,ฒสต็,ฒ๚ฦท,อโนÛฒปนปสฑษะ,ฒ๎ฦภ
9177,ฒสต็,ฒ๚ฦท,อโนÛฒปรภนÛ,ฒ๎ฦภ
9178,ฒสต็,ฒ๚ฦท,อโนÛื๖นคาปฐใ,ึะฦภ
9179,ฒสต็,ฒ๚ฦท,อโนÛื๖นคดึฒฺ,ฒ๎ฦภ
9180,ฒสต็,ฒ๚ฦท,อโนÛษ่ผฦฒปบร,ฒ๎ฦภ
9181,ฒสต็,ฒ๚ฦท,อโนÛฒ๎ฦภ,ฒ๎ฦภ
9182,ฒสต็,ฒ๚ฦท,อโนÛื๖นคดึฒฺ,ฒ๎ฦภ
9183,ฒสต็,ฒ๚ฦท,อโนÛฒปบรฟด,ฒ๎ฦภ
9184,ฒสต็,ฒ๚ฦท,อโนÛื๖นคดึฒฺ,ฒ๎ฦภ
9185,ฒสต็,ฒ๚ฦท,อโนÛื๖นคดึฒฺ,ฒ๎ฦภ
9186,ฒสต็,ฒ๚ฦท,อโนÛื๖นคาปฐใ,ึะฦภ
9187,ฒสต็,ฒ๚ฦท,อโนÛษ่ผฦฒปบร,ฒ๎ฦภ
9188,ฒสต็,ฒ๚ฦท,อโนÛำะตใะกฮสฬโ,ึะฦภ
9189,ฒสต็,ฒ๚ฦท,อโนÛำะตใะกฮสฬโ,ึะฦภ
9190,ฒสต็,ฒ๚ฦท,อโนÛื๖นคดึฒฺ,ฒ๎ฦภ
9191,ฒสต็,ฒ๚ฦท,อโนÛื๖นคดึฒฺ,ฒ๎ฦภ
9192,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9193,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9194,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9195,ฒสต็,ฒ๚ฦท,อโนÛาปฐใฐใ,ึะฦภ
9196,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9197,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9198,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9199,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9200,ฒสต็,ฒ๚ฦท,อโนÛึะนๆึะพุาปฐใ,ึะฦภ
9201,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9202,ฒสต็,ฒ๚ฦท,อโะฮาปฐใ,ึะฦภ
9203,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9204,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9205,ฒสต็,ฒ๚ฦท,อโนÛึะนๆึะพุาปฐใ,ึะฦภ
9206,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9207,ฒสต็,ฒ๚ฦท,อโนÛาปฐใฐใ,ึะฦภ
9208,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9209,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9210,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9211,ฒสต็,ฒ๚ฦท,อโนÛบÜฦีอจ,ึะฦภ
9212,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9213,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9214,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9215,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9216,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9217,ฒสต็,ฒ๚ฦท,อโนÛาปฐใฐใ,ึะฦภ
9218,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9219,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9220,ฒสต็,ฒ๚ฦท,อโนÛาปฐใ,ึะฦภ
9221,ฒสต็,ฒ๚ฦท,ษซฒสฯสัÞ,บรฦภ
9222,ฒสต็,ฒ๚ฦท,ษซฒสทวณฃบร,บรฦภ
9223,ฒสต็,ฒ๚ฦท,ฦมฤปษซฒสัÞภ๖,บรฦภ
9224,ฒสต็,ฒ๚ฦท,ษซฒสะงน๛ถผบÜบร,บรฦภ
9225,ฒสต็,ฒ๚ฦท,ษซฒสบร,บรฦภ
9226,ฒสต็,ฒ๚ฦท,ัีษซฯสัÞ,บรฦภ
9227,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9228,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9229,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9230,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9231,ฒสต็,ฒ๚ฦท,ษซฒสาฒบÜบร,บรฦภ
9232,ฒสต็,ฒ๚ฦท,ษซฒสย๚าโ,บรฦภ
9233,ฒสต็,ฒ๚ฦท,ษซฒสปนฟษาิฐษ,ึะฦภ
9234,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9235,ฒสต็,ฒ๚ฦท,ษซฒสฑศฝฯัÞภ๖,ึะฦภ
9236,ฒสต็,ฒ๚ฦท,ษซฒสฑศฝฯัÞภ๖,ึะฦภ
9237,ฒสต็,ฒ๚ฦท,ษซฒสษ๙า๔ถผบÜบร,บรฦภ
9238,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9239,ฒสต็,ฒ๚ฦท,ฒปฤÜต๗ฝฺฒปบร,ฒ๎ฦภ
9240,ฒสต็,ฒ๚ฦท,มมถศธ฿,บรฦภ
9241,ฒสต็,ฒ๚ฦท,ษซฒสถผบÜบร,บรฦภ
9242,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9243,ฒสต็,ฒ๚ฦท,ษซฒสีýบร,บรฦภ
9244,ฒสต็,ฒ๚ฦท,ษซฒสบร,บรฦภ
9245,ฒสต็,ฒ๚ฦท,ษซฒสะงน๛ฒปดํ,บรฦภ
9246,ฒสต็,ฒ๚ฦท,ษซฒสะงน๛ฒปดํ,บรฦภ
9247,ฒสต็,ฒ๚ฦท,ษซฒสบÜบร,บรฦภ
9248,ฒสต็,ฒ๚ฦท,ษซฒสฒ๎มหตใ,ึะฦภ
9249,ฒสต็,ฒ๚ฦท,ีๆษซฒส,บรฦภ
9250,ฒสต็,ฒ๚ฦท,ษซฒสฑฦีๆ,บรฦภ
9251,ฒสต็,ฒ๚ฦท,ษซฒสฯสัÞ,บรฦภ
9252,ฒสต็,ฒ๚ฦท,ษซฒสีๆสต,บรฦภ
9253,ฒสต็,ฒ๚ฦท,ษซฒสบร,บรฦภ
9254,ฒสต็,ฒ๚ฦท,ษซฒสมมภ๖,บรฦภ
9255,ฒสต็,ฒ๚ฦท,ษซฒสฑํฯึมฆฑฅย๚ฯสัÞ,บรฦภ
9256,ฒสต็,ฒ๚ฦท,ษซฒสบÜฦฏมมตฤ,บรฦภ
9257,ฒสต็,ฒ๚ฦท,ษซฒสวๅฮ๚,บรฦภ
9258,ฒสต็,ฒ๚ฦท,ษซฒสบร,บรฦภ
9259,ฒสต็,ฒ๚ฦท,ษซฒสบร,บรฦภ
9260,ฒสต็,ฒ๚ฦท,ษซฒสบÜบร,บรฦภ
9261,ฒสต็,ฒ๚ฦท,ษซฒสฒปดํ,บรฦภ
9262,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9263,ฒสต็,ฒ๚ฦท,ปญรๆษซฒสวๅฮ๚,บรฦภ
9264,ฒสต็,ฒ๚ฦท,ษซฒสบÜัÞภ๖,บรฦภ
9265,ฒสต็,ฒ๚ฦท,ษซฒสาฒบÜีý,บรฦภ
9266,ฒสต็,ฒ๚ฦท,ษซฒสฒปดํ,บรฦภ
9267,ฒสต็,ฒ๚ฦท,ษซฒสทแธป,บรฦภ
9268,ฒสต็,ฒ๚ฦท,ัีษซฯสัÞ,บรฦภ
9269,ฒสต็,ฒ๚ฦท,มมถศธ฿,บรฦภ
9270,ฒสต็,ฒ๚ฦท,ษซฒสฒปดํ,บรฦภ
9271,ฒสต็,ฒ๚ฦท,ษซฒสฟษาิ,บรฦภ
9272,ฒสต็,ฒ๚ฦท,ษซฒสฦซฐต,ึะฦภ
9273,ฒสต็,ฒ๚ฦท,ต็สำษซฒสฟษาิ,บรฦภ
9274,ฒสต็,ฒ๚ฦท,ษซฒสวๅฮ๚,บรฦภ
9275,ฒสต็,ฒ๚ฦท,ษซฒสาฒบร,บรฦภ
9276,ฒสต็,ฒ๚ฦท,ษซฒสฒปดํ,บรฦภ
9277,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9278,ฒสต็,ฒ๚ฦท,ษซฒสดฟีý,บรฦภ
9279,ฒสต็,ฒ๚ฦท,ษซฒสบÜบร,บรฦภ
9280,ฒสต็,ฒ๚ฦท,ษซฒสาฒบÜืิศปฦฏมม,บรฦภ
9281,ฒสต็,ฒ๚ฦท,ษซฒสาฒบÜืิศปฦฏมม,บรฦภ
9282,ฒสต็,ฒ๚ฦท,ษซฒสาฒบÜืิศปฦฏมม,บรฦภ
9283,ฒสต็,ฒ๚ฦท,ษซฒสฯสัÞ,บรฦภ
9284,ฒสต็,ฒ๚ฦท,ษซฒสฒปนปัÞภ๖าปฐใ,ึะฦภ
9285,ฒสต็,ฒ๚ฦท,ษซฒสาปฐใ,ึะฦภ
9286,ฒสต็,ฒ๚ฦท,อผฯ๑ษซฒสวๅฮ๖มมภ๖,บรฦภ
9287,ฒสต็,ฒ๚ฦท,ษซฒสอฆฒปดํตฤ,บรฦภ
9288,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9289,ฒสต็,ฒ๚ฦท,ษซฒสฯสร๗,บรฦภ
9290,ฒสต็,ฒ๚ฦท,ษซฒสบÜฑฦีๆ,บรฦภ
9291,ฒสต็,ฒ๚ฦท,ษซฒสดฟีý,บรฦภ
9292,ฒสต็,ฒ๚ฦท,ษซฒสีๆสตืิศป,บรฦภ
9293,ฒสต็,ฒ๚ฦท,ษซฒสฯธฤๅ,บรฦภ
9294,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9295,ฒสต็,ฒ๚ฦท,ษซฒสสงีๆฒปบร,ฒ๎ฦภ
9296,ฒสต็,ฒ๚ฦท,ษซฒสบร,บรฦภ
9297,ฒสต็,ฒ๚ฦท,ษซฒสฑฅย๚มมภ๖,บรฦภ
9298,ฒสต็,ฒ๚ฦท,ษซฒสฯสัÞ,บรฦภ
9299,ฒสต็,ฒ๚ฦท,ษซฒสร๗มม,บรฦภ
9300,ฒสต็,ฒ๚ฦท,ษซฒสฯสัÞ,บรฦภ
9301,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9302,ฒสต็,ฒ๚ฦท,ษซฒสฝฯบร,บรฦภ
9303,ฒสต็,ฒ๚ฦท,ษซฒสฯสัÞ,บรฦภ
9304,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9305,ฒสต็,ฒ๚ฦท,ษซฒสบÜบร,บรฦภ
9306,ฒสต็,ฒ๚ฦท,ฯิสพฦ๗ษซฒสฑฅย๚,บรฦภ
9307,ฒสต็,ฒ๚ฦท,ษซฒสศแบอฒปดฬัÛ,บรฦภ
9308,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9309,ฒสต็,ฒ๚ฦท,ษซฒสบÜบร,บรฦภ
9310,ฒสต็,ฒ๚ฦท,ษซฒสดฟีý,บรฦภ
9311,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9312,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9313,ฒสต็,ฒ๚ฦท,ษซฒสฯสัÞ,บรฦภ
9314,ฒสต็,ฒ๚ฦท,ษซฒสบÜบร,บรฦภ
9315,ฒสต็,ฒ๚ฦท,ษซฒสฑฅย๚,บรฦภ
9316,ฒสต็,ฒ๚ฦท,ษซฒสอผฯ๑ืÜฬๅฒปดํ,บรฦภ
9317,ฒสต็,ฒ๚ฦท,ษซฒสฦฏมม,บรฦภ
9318,ฒสต็,ฒ๚ฦท,ษซฒสาฒบÜมมภ๖,บรฦภ
9319,ฒสต็,ฒ๚ฦท,ษซฒสัÞภ๖,บรฦภ
9320,ฒสต็,ฒ๚ฦท,ษซฒสฑฦีๆ,บรฦภ
9321,ฒสต็,ฒ๚ฦท,ษซฒสฯสัÞ,บรฦภ
9322,ฒสต็,ฒ๚ฦท,ัีษซฯสัÞ,บรฦภ
9323,ฒสต็,ฒ๚ฦท,ษซฒสทวณฃฐ๔,บรฦภ
9324,ฒสต็,ฒ๚ฦท,ษซฒสบร,บรฦภ
9325,ฒสต็,ฒ๚ฦท,ษซฒสอฆบร,บรฦภ
9326,ฒสต็,ฒ๚ฦท,ษซฒสปนิญฑฦีๆ,บรฦภ
9327,ฒสต็,ฒ๚ฦท,ษซฒสบÜฯสัÞ,บรฦภ
9328,ฒสต็,ฒ๚ฦท,ษซฒสำะตใฐต,ึะฦภ
9329,ฒสต็,ฒ๚ฦท,ษซฒสาฒบÜบร,บรฦภ
9330,ฒสต็,ฒ๚ฦท,ษซฒสถศาปฐใ,ึะฦภ
9331,ฒสต็,ฒ๚ฦท,ษซฒสฒ๎,ฒ๎ฦภ
9332,ฒสต็,ฒ๚ฦท,ษซฒสรปตฤหต,บรฦภ
9333,ฒสต็,ฒ๚ฦท,ษซฒสฯสัÞ,บรฦภ
9334,ฒสต็,ฒ๚ฦท,ัีษซฯสัÞ,บรฦภ
9335,ฒสต็,ฒ๚ฦท,ษซฒสบร,บรฦภ
9336,ฒสต็,ฒ๚ฦท,ษซฒสืÜฬๅปนหใฟษาิฐษ,บรฦภ
9337,ฒสต็,ฒ๚ฦท,ษซฒสอฆบร,บรฦภ
9338,ฒสต็,ฒ๚ฦท,ษซฒสปนิญฑฦีๆ,บรฦภ
9339,ฒสต็,ฒ๚ฦท,ษซฒสบÜฯสัÞ,บรฦภ
9340,ฒสต็,ฒ๚ฦท,ษซฒสำะตใตใฐตฒปสวบÜบร,ึะฦภ
9341,ฒสต็,ฒ๚ฦท,ษซฒสาฒบÜบร,บรฦภ
9342,ฒสต็,ฒ๚ฦท,ษซฒสถศาปฐใ,ึะฦภ
9343,ฒสต็,ฒ๚ฦท,ษซฒสฒ๎,ฒ๎ฦภ
9344,ฒสต็,ฒ๚ฦท,ษซฒสรปตฤหต,บรฦภ
9345,ฒสต็,ฒ๚ฦท,ษซฒสฯสัÞ,บรฦภ
9346,ฒสต็,ฒ๚ฦท,ัีษซฯสัÞ,บรฦภ
9347,ฒสต็,ฒ๚ฦท,ษซฒสปนฟษาิฐษ,ึะฦภ
9348,ฒสต็,ฒ๚ฦท,ษซฒสบร,บรฦภ
9349,ฒสต็,ฒ๚ฦท,ษซฒสอฆบร,บรฦภ
9350,ฒสต็,ฒ๚ฦท,ษซฒสปนิญฑฦีๆ,บรฦภ
9351,ฒสต็,ฒ๚ฦท,ษซฒสบÜฯสัÞ,บรฦภ
9352,ฒสต็,ฒ๚ฦท,ษซฒสำะตใฐตาปฐใ,ึะฦภ
9353,ฒสต็,ฒ๚ฦท,ษซฒสาฒบÜบร,บรฦภ
9354,ฒสต็,ฒ๚ฦท,ษซฒสถศาปฐใ,ึะฦภ
9355,ฒสต็,ฒ๚ฦท,ษซฒสฒ๎,ฒ๎ฦภ
9356,ฒสต็,ฒ๚ฦท,ษซฒสรปตฤหต,บรฦภ
9357,ฒสต็,ฒ๚ฦท,ษซฒสฯสัÞ,บรฦภ
9358,ฒสต็,ฒ๚ฦท,ัีษซฯสัÞ,บรฦภ
9359,ฒสต็,ฒ๚ฦท,ษซฒสปนฟษาิฐษ,ึะฦภ
9360,ฒสต็,ฒ๚ฦท,ษซฒสบร,บรฦภ
9361,ฒสต็,ฒ๚ฦท,ษซฒสอฆบร,บรฦภ
9362,ฒสต็,ฒ๚ฦท,ษซฒสปนิญฑฦีๆ,บรฦภ
9363,ฒสต็,ฒ๚ฦท,ษซฒสบÜฯสัÞ,บรฦภ
9364,ฒสต็,ฒ๚ฦท,ษซฒสำะตใฐต,ึะฦภ
9365,ฒสต็,ฒ๚ฦท,ษซฒสาฒบÜบร,บรฦภ
9366,ฒสต็,ฒ๚ฦท,ษซฒสถศาปฐใ,ึะฦภ
9367,ฒสต็,ฒ๚ฦท,ษซฒสฒ๎,ฒ๎ฦภ
9368,ฒสต็,ฒ๚ฦท,ษซฒสฯสัÞ,บรฦภ
9369,ฒสต็,ฒ๚ฦท,ษซฒสรปตฤหต,บรฦภ
9370,ฒสต็,ฒ๚ฦท,ัีษซฯสัÞ,บรฦภ
9371,ฒสต็,ฒ๚ฦท,ษซฒสปนฟษาิฐษ,ึะฦภ
9372,ฒสต็,ฒ๚ฦท,ษซฒสบร,บรฦภ
